  93029   0.0309     8.96     0.12    -2.12     0.26         2
  93052   0.0140     7.87     0.15    -2.26     0.89         1
  93059   0.0315     8.26     0.14    -1.86     0.15         2
  93062   0.0296    10.14     0.13     0.13     0.04         1
  93067   0.0721     8.76     0.14    -0.68     0.10         1
  93126   0.0561     9.74     0.12    -0.74     0.13         2
  93132   0.0722    10.88     0.11    -0.45     0.18         2
  93167   0.0347     8.98     0.13    -1.24     0.96         1
  93168   0.0350     8.07     0.16    -1.26     0.17         1
  93170   0.0576     8.79     0.14    -1.16     0.29         2
  93191   0.0785     8.88     0.15    -0.34     0.17         1
  93206   0.0723     8.68     0.15    -0.54     0.24         1
  93227   0.0566     8.49     0.16    -0.53     0.11         1
  93229   0.0345     8.03     0.19    -1.05     0.12         1
  93259   0.0333     9.67     0.12     0.10     0.45         1
  93354   0.0372    10.38     0.12     0.23     0.07         1
  93384   0.0095     7.90     0.13    -2.70     0.29        -9
  93389   0.0723     9.85     0.11    -0.76     0.11         2
  93391   0.0783     9.67     0.12    -0.12     0.09         1
  93414   0.0337     8.51     0.15    -1.34     0.13         1
  93416   0.0372     8.41     0.16    -1.14     0.19         1
  93452   0.0722     8.85     0.14    -0.88     0.12         1
  93500   0.0506     9.22     0.13    -0.92     0.26         1
  93544   0.0391     8.14     0.16    -1.05     0.13         1
  93603   0.0736     9.08     0.12    -0.78     0.18         1
  93604   0.0287    10.13     0.12     0.07     0.07         1
  93605   0.0285     8.37     0.14      NaN      NaN         1
  93671   0.0555     9.40     0.13     0.10     0.07         1
  93674   0.0558    10.66     0.13     0.53     0.06         1
  93699   0.0745     9.99     0.13    -0.62     0.55         1
  93722   0.0556     9.29     0.13    -0.55     0.73         1
  93743   0.0614     9.48     0.13    -0.48     0.17         1
  93750   0.0344     9.81     0.13    -0.27     0.06         1
  93751   0.0752     8.99     0.14    -0.80     0.07         1
  93760   0.0346     9.29     0.12    -0.45     0.17         1
  93803   0.0398    10.91     0.13    -1.55     0.47         2
  93804   0.0397     8.80     0.11    -3.28     0.91         2
  93807   0.0404    10.69     0.12    -1.71     0.25         2
  93822   0.0401     8.49     0.15    -1.57     0.57         1
  93823   0.0400     8.72     0.13    -0.78     0.21         1
  93824   0.0399     8.57     0.15    -2.08     0.42         2
  93825   0.0396     8.27     0.18    -1.48     0.18         1
  93828   0.0404    10.05     0.11    -0.81     0.41         2
  93829   0.0395    10.33     0.14     0.36     0.03         1
  93832   0.0398     9.28     0.12    -0.36     0.14         1
  93833   0.0395     8.31     0.15    -1.03     0.68         1
  93834   0.0348     8.69     0.13    -0.84     0.08         1
  93836   0.0346     8.03     0.12    -1.15     0.05         1
  93858   0.0636    10.44     0.11    -0.33     0.06         1
  93885   0.0431     9.19     0.13    -0.95     0.15         2
  93886   0.0643     9.34     0.12    -0.35     0.10         1
  93899   0.0744     8.88     0.14    -0.48     0.08         1
  93964   0.0448    10.27     0.12    -1.40     0.04         2
  94003   0.0460     9.79     0.12    -0.35     0.07         1
  94004   0.0421     8.48     0.14    -1.16     0.18         1
  97750   0.0670     8.73     0.14    -0.78     0.46         1
  97752   0.0739     9.20     0.13    -0.74     0.27         2
  97769   0.0734     9.33     0.13    -0.43     0.08         1
  97773   0.0734     9.54     0.14    -0.51     0.11         2
  97863   0.0753     9.92     0.11    -2.38     0.52         2
  97878   0.0406     8.25     0.16    -0.98     0.04         1
  97882   0.0727     9.19     0.13    -0.35     0.07         1
  97907   0.0748    11.22     0.10    -0.60     0.15         1
  97908   0.0748    11.04     0.13    -2.05     0.25         1
  97915   0.0752    10.93     0.10    -1.73     0.37         2
  97918   0.0746    10.70     0.10    -1.68     0.43         2
  97919   0.0751    10.13     0.10    -2.05     0.51         2
  97923   0.0764    10.46     0.12    -0.03     0.07         1
  97926   0.0765     9.72     0.11    -1.38     0.40         2
  97933   0.0766     9.58     0.12    -2.80     0.41        -9
  98014   0.0618     9.53     0.13    -0.19     0.23         1
  98097   0.0280    10.17     0.12    -0.90     0.06         1
  98103   0.0638     9.31     0.12    -0.27     0.07         1
  98143   0.0273     8.30     0.12    -1.14     0.17         1
  98162   0.0760     9.76     0.12     0.24     0.06         1
  98209   0.0103     8.10     0.14    -1.94     0.12         1
  98210   0.0624     8.67     0.09    -0.20     0.08         1
  98212   0.0587     9.70     0.13    -0.09     0.11         1
  98213   0.0589     9.44     0.12    -1.27     0.65         2
  98263   0.0764     9.25     0.13    -0.47     0.43         1
  98321   0.0784     9.19     0.13    -0.50     0.15         1
  98339   0.0784     9.64     0.12    -0.08     0.08         1
  98346   0.0697     8.73     0.13    -0.16     0.11         1
  98347   0.0698     8.95     0.14    -0.39     0.46         1
  98409   0.0474    10.05     0.11    -1.21     0.12         2
  98416   0.0772    10.32     0.14     0.37     0.05         2
  98439   0.0594    11.26     0.11    -0.43     0.07         2
  98440   0.0475    10.36     0.12    -0.17     0.13         1
  98441   0.0250     8.92     0.13    -1.42     0.44         1
  98537   0.0251     7.81     0.14    -1.15     0.20         1
  98619   0.0660    11.75     0.12    -0.07     0.10         1
  98621   0.0656    10.80     0.11    -2.28     0.15         2
  98626   0.0662     9.19     0.12    -0.84     0.16         1
  98651   0.0624     9.81     0.12     0.40     0.06         1
  98652   0.0198     8.54     0.13    -1.78     0.10         1
  98727   0.0784     9.18     0.13    -0.29     0.08         1
  98730   0.0782     9.37     0.12    -0.54     0.13         2
  98750   0.0465     9.38     0.13    -0.61     0.19         1
  98751   0.0646     9.77     0.13    -0.20     0.09         1
  98754   0.0639     9.60     0.13    -0.02     0.04         1
  98755   0.0639     9.50     0.13    -0.46     0.10         1
  98761   0.0468     9.11     0.14    -0.55     0.10         1
  98789   0.0771    10.16     0.13     0.24     0.05         1
  98794   0.0770     9.49     0.12     0.06     0.07         1
  98803   0.0784     9.50     0.14    -0.05     0.11         2
  98804   0.0767     9.43     0.14    -0.69     0.17        -9
  98827   0.0479     9.21     0.13    -1.35     0.33         2
  98934   0.0332     8.38     0.15    -1.35     0.41         2
  98990   0.0785    10.51     0.12    -0.04     0.07         1
  98991   0.0784    10.70     0.11    -1.73     0.38         2
  99003   0.0793     9.36     0.16    -0.19     0.06         1
  99028   0.0785    10.84     0.11    -1.52     0.43         2
  99031   0.0785    10.81     0.11     0.05     0.06         1
  99032   0.0787     9.45     0.13    -0.39     0.11         1
  99033   0.0781    10.31     0.13     0.38     0.08         1
  99034   0.0782    10.16     0.11    -2.01     0.51         2
  99035   0.0783    10.48     0.11    -1.78     0.41         2
  99036   0.0789     9.85     0.13     0.05     0.06         1
  99037   0.0782    10.48     0.15     0.53     0.03         2
  99038   0.0785    10.29     0.12    -0.08     0.09         1
  99046   0.0777    10.02     0.11    -0.68     0.16         1
  99051   0.0778     9.97     0.13    -0.25     0.23         1
  99054   0.0793     8.98     0.15    -0.50     0.12         1
  99078   0.0495    10.09     0.13    -0.11     0.04         1
  99092   0.0786     9.88     0.12    -0.79     0.43         2
  99111   0.0786     9.43     0.14    -0.37     0.22        -9
  99121   0.0785    10.22     0.11    -1.84     0.46         2
  99139   0.0771    10.03     0.12     0.07     0.11         1
  99142   0.0770     9.25     0.13    -0.39     0.11         1
  99149   0.0490     9.51     0.13    -0.45     0.08         1
  99152   0.0771    10.20     0.13     0.15     0.05         1
  99155   0.0778     9.28     0.13    -0.11     0.08         1
  99197   0.0794     9.78     0.13     0.16     0.06         1
  99203   0.0791    10.44     0.11    -1.71     0.35         2
  99213   0.0470     8.67     0.17    -0.97     0.10         1
  99232   0.0493     8.99     0.09    -0.24     0.13         1
  99259   0.0356     9.08     0.13    -1.10     0.13         1
  99272   0.0494     8.62     0.11    -0.78     0.60         1
  99285   0.0791     9.60     0.13    -0.60     0.11         1
  99286   0.0791     9.95     0.13    -0.29     0.09         1
  99290   0.0440     8.55     0.13    -0.86     0.09         1
  99326   0.0194     8.55     0.13    -1.39     0.06         1
  99332   0.0372     8.55     0.14    -1.23     0.14         1
  99348   0.0773    10.85     0.12    -1.46     0.26         2
  99349   0.0197    10.19     0.13    -0.06     0.04         1
  99373   0.0775     9.73     0.12    -0.15     0.13         1
  99393   0.0202     9.65     0.11    -0.67     0.05         2
  99398   0.0777    10.05     0.13    -0.33     0.17         2
  99407   0.0774     9.60     0.13    -0.29     0.09         1
  99410   0.0218     8.45     0.13    -1.76     0.29         1
  99428   0.0204    10.85     0.11    -2.11     0.28         2
  99430   0.0206     9.18     0.12    -1.42     0.15         2
  99464   0.0207     9.33     0.12    -2.16     0.20         2
  99511   0.0212     8.60     0.13    -1.17     0.12         1
  99513   0.0202     8.34     0.15    -1.87     0.47         1
  99530   0.0470     9.13     0.12    -0.61     0.58         1
  99569   0.0643    10.56     0.14     0.28     0.00         1
  99570   0.0471     8.53     0.12    -0.79     0.11         1
  99606   0.0414     8.29     0.11    -0.67     0.21         1
  99633   0.0366     8.57     0.14    -0.80     0.01         1
  99653   0.0755     9.69     0.12    -1.44     0.57         2
  99671   0.0210     8.13     0.15    -1.41     0.09         1
  99687   0.0479    10.82     0.11    -0.30     0.07         2
  99699   0.0615     8.73     0.13    -0.51     0.08         1
  99740   0.0745     9.30     0.13    -0.21     0.10         1
  99742   0.0480    10.15     0.11    -0.68     0.04         2
  99748   0.0792     9.79     0.11    -0.20     0.10         1
  99795   0.0288     8.84     0.11    -0.61     0.09         1
  99805   0.0739     9.43     0.13    -0.85     0.18         2
  99834   0.0775     9.45     0.12    -0.50     0.11         1
  99854   0.0739    10.56     0.11    -2.12     0.41         2
  99876   0.0632     9.88     0.12    -0.07     0.00         1
  99878   0.0740     9.55     0.15    -2.17     0.44         2
  99927   0.0791     9.98     0.11    -0.45     0.15         2
  99928   0.0771    10.65     0.11    -1.75     0.34         2
  99930   0.0790     9.15     0.12    -0.30     0.06         1
  99933   0.0789    10.43     0.10    -1.34     0.37         2
  99973   0.0782     9.29     0.13    -0.44     0.09         1
 100083   0.0741    10.84     0.14    -1.28     0.15         2
 100115   0.0776    10.80     0.12     0.52     0.03         2
 100119   0.0767    10.02     0.14    -1.61     0.28         2
 100120   0.0766    10.82     0.11     0.00     0.08         2
 100130   0.0772     9.23     0.12    -0.65     0.13         1
 100156   0.0743     9.79     0.12     0.08     0.10         1
 100157   0.0739    10.06     0.12     0.08     0.07         1
 100158   0.0745     9.79     0.12    -0.42     0.25         1
 100159   0.0609     9.16     0.13    -0.40     0.10         1
 100162   0.0257     9.15     0.12    -0.88     0.32         1
 100175   0.0265     8.03     0.15    -0.93     0.30         1
 100192   0.0241     9.32     0.12    -0.71     0.09         1
 100193   0.0621    10.68     0.11    -0.18     0.15         2
 105369   0.0718     9.45     0.13    -0.55     1.19         1
 105376   0.0476     9.48     0.13    -0.18     0.44         1
 105381   0.0718    10.56     0.12     0.17     0.08         1
 105417   0.0476    10.99     0.14      NaN      NaN         2
 105418   0.0487    10.25     0.16    -1.06     0.10         2
 105419   0.0461    10.25     0.14    -1.46     0.21         2
 105420   0.0481    10.37     0.10    -1.33     0.82         2
 105442   0.0476    10.05     0.11    -1.82     0.48        -9
 105446   0.0486     8.76     0.12    -0.66     0.07         1
 105447   0.0487    10.14     0.11    -1.08     0.17         2
 105448   0.0481     9.88     0.12    -0.66     0.13         1
 105500   0.0729     9.40     0.13    -0.48     0.17         2
 105518   0.0764     9.19     0.13    -0.35     0.10         1
 105519   0.0576    10.38     0.12    -2.07     0.34         2
 105531   0.0252     7.99     0.15    -1.55     0.18         1
 105573   0.0255     8.47     0.11    -1.51     0.91         1
 105589   0.0173     7.49     0.16    -1.95     0.06         1
 105597   0.0254    10.42     0.12    -0.06     0.06         1
 105600   0.0255     9.13     0.13    -1.36     0.16         1
 105652   0.0788     9.06     0.15    -0.23     0.08         1
 105690   0.0530     8.78     0.15    -1.26     0.24         1
 105698   0.0532     9.22     0.12    -1.14     0.31         2
 105719   0.0464     8.37     0.15    -1.02     0.10         1
 105723   0.0536     8.65     0.16    -1.00     0.14         1
 105730   0.0539     9.76     0.13    -0.08     0.18         1
 105733   0.0528     9.81     0.11     0.36     0.04         1
 105735   0.0528     9.21     0.12    -0.32     0.04         1
 105738   0.0529    10.52     0.12    -0.02     0.00         2
 105765   0.0509     8.16     0.19    -1.91     0.00         1
 105770   0.0536     9.91     0.13    -0.14     0.05         1
 105805   0.0531     9.64     0.13    -0.07     0.26         1
 105848   0.0694     9.51     0.13    -0.88     0.12         1
 105880   0.0538     8.73     0.14    -0.98     0.13         1
 105883   0.0450     8.85     0.14    -0.78     0.10         1
 105889   0.0694     9.77     0.13    -0.05     0.05         1
 105910   0.0454     8.30     0.14    -0.87     0.31         2
 105938   0.0598     8.91     0.13    -0.73     0.14         1
 105962   0.0255     8.92     0.12    -0.86     0.29         1
 105976   0.0547     8.53     0.14    -0.91     0.13         1
 105990   0.0530     8.85     0.15    -0.88     0.07         2
 106014   0.0554     8.84     0.13    -0.64     0.06         1
 106015   0.0557     9.73     0.13    -0.19     0.41         1
 106016   0.0535    10.27     0.11    -1.60     0.30         2
 106020   0.0541     9.24     0.14    -0.77     0.11         2
 106030   0.0531     9.94     0.30    -1.04     0.09         1
 106042   0.0259    10.11     0.12     0.61     0.03         1
 106045   0.0783    10.31     0.12     0.39     0.02         1
 106047   0.0534    10.17     0.12    -0.63     0.11         2
 106049   0.0261     8.72     0.13    -1.08     0.05         1
 106059   0.0786     9.55     0.11    -0.56     0.04         1
 106065   0.0257     8.17     0.11    -0.84     0.28         1
 106078   0.0264     8.58     0.13    -1.20     0.10         1
 106167   0.0258     8.03     0.15    -1.99     0.23         2
 106252   0.0541     9.85     0.12    -0.66     0.40         2
 106277   0.0777     8.96     0.14    -1.33     0.67         1
 106288   0.0779    10.81     0.11    -1.61     0.41         2
 106291   0.0773    10.13     0.14     0.37     0.06         1
 106293   0.0405     8.78     0.14    -1.62     0.48         1
 106295   0.0782     9.79     0.13    -0.04     0.08         1
 106309   0.0786     8.69     0.13    -0.10     0.22         1
 106331   0.0360     9.57     0.12    -0.12     0.09         1
 106333   0.0650     9.61     0.14    -0.15     0.07         1
 106343   0.0400     9.12     0.13    -0.62     0.08         1
 106363   0.0542     9.65     0.12    -0.63     0.10         2
 106376   0.0401    10.16     0.12     0.56     0.18         1
 106377   0.0402     9.46     0.11      NaN      NaN         1
 106379   0.0404     9.47     0.11    -0.10     0.06         1
 106387   0.0395     8.53     0.11    -0.56     0.03         1
 106389   0.0401    10.22     0.13    -0.01     0.08         2
 106399   0.0552     8.67     0.15    -1.01     0.09         1
 106401   0.0399     8.67     0.14    -1.07     0.12         1
 106410   0.0552     9.81     0.13     0.11     0.06         1
 106411   0.0741    10.30     0.12     0.10     0.08         1
 106421   0.0745     9.26     0.13    -0.29     0.04         1
 106422   0.0388     8.89     0.14    -0.60     0.08         1
 106490   0.0540     8.73     0.14    -2.05     0.43         1
 106496   0.0556     8.70     0.15    -1.65     0.39         1
 106507   0.0547    10.22     0.13     0.19     0.04         1
 106549   0.0318    10.32     0.15    -0.96     0.14         1
 106558   0.0648     9.52     0.13    -0.44     0.09         1
 106559   0.0784     9.54     0.13    -0.43     0.11         2
 106607   0.0318     7.97     0.17    -1.58     0.12         1
 106616   0.0262     9.63     0.13    -0.28     0.04         1
 106634   0.0523    10.15     0.12    -0.21     0.05         2
 106635   0.0524     8.93     0.10    -0.31     0.56         1
 106638   0.0257    10.47     0.22     0.31     0.10         1
 106704   0.0261     8.49     0.14    -2.49     0.24         1
 106717   0.0257    10.17     0.13     0.42     0.19         1
 106746   0.0341     8.05     0.17    -1.67     0.13         1
 106763   0.0546     8.88     0.14    -0.76     0.11         1
 106772   0.0369     8.78     0.11    -0.60     0.17         1
 106783   0.0640     8.87     0.14    -0.58     0.09         1
 106784   0.0545     9.17     0.13    -0.48     0.11         1
 106785   0.0640     9.00     0.14    -0.83     0.15         1
 106810   0.0544    10.78     0.11    -0.50     0.10         2
 106812   0.0544     8.63     0.13    -0.69     0.10         1
 106833   0.0550     8.60     0.17    -1.01     0.20         1
 106834   0.0545     8.50     0.15    -1.41     0.17         1
 106839   0.0297    10.59     0.11    -1.58     0.08         2
 106908   0.0684    10.17     0.15    -0.22     0.19         2
 106916   0.0136     7.36     0.20    -1.90     0.19        -9
 106947   0.0343     8.31     0.16    -1.05     0.09         1
 106951   0.0799     9.17     0.13    -0.80     0.13         2
 106995   0.0778     9.42     0.13    -0.68     0.74         1
 107009   0.0715     9.02     0.13    -1.09     0.60         2
 107014   0.0780    10.07     0.12    -1.46     0.44         2
 107016   0.0785    10.47     0.12    -1.25     0.26         2
 107025   0.0782     9.54     0.12    -1.25     0.34         2
 107033   0.0508     8.54     0.16    -0.61     0.14         1
 107052   0.0778     9.67     0.12    -0.34     0.12         1
 107058   0.0777     9.16     0.13    -1.78     0.63         1
 107072   0.0505     9.29     0.13    -0.42     0.07         1
 107090   0.0698    10.16     0.12     0.11     0.26         1
 107101   0.0694     9.11     0.13    -0.48     0.08         1
 107113   0.0672     9.09     0.13    -0.65     0.08         1
 107120   0.0782     9.32     0.13    -0.81     0.33         1
 107135   0.0780    11.12     0.12    -1.58     0.25         2
 107137   0.0140    10.19     0.13    -2.53     0.51         2
 107139   0.0312     8.75     0.13    -1.33     0.12         1
 107142   0.0781    10.08     0.11    -1.82     0.49         2
 107151   0.0314     8.60     0.14    -1.50     0.20         2
 107153   0.0776     9.58     0.12    -0.26     0.09         1
 107192   0.0293     8.26     0.15    -1.07     0.14         1
 107208   0.0780    10.29     0.12    -0.14     0.10         1
 107214   0.0300     9.93     0.13    -0.32     0.07         1
 107226   0.0144     7.61     0.17    -2.28     0.25        -9
 107258   0.0315     8.32     0.14    -1.46     0.17         1
 107259   0.0305     9.32     0.12    -1.21     0.10         2
 107277   0.0788    10.75     0.11    -1.53     0.33         2
 107278   0.0786    10.38     0.11    -1.64     0.31         2
 107279   0.0572     9.07     0.13    -1.54     0.32         2
 107280   0.0780    10.30     0.11    -1.25     0.25         2
 107281   0.0777    10.09     0.12    -0.35     0.49         1
 107291   0.0786     9.53     0.13    -1.20     0.32         2
 107296   0.0785     8.80     0.15    -0.97     0.27         1
 107297   0.0790     9.11     0.14    -1.16     0.13         2
 107301   0.0785    10.48     0.12     0.08     0.06         1
 107303   0.0308     9.17     0.11    -0.36     0.09         1
 107360   0.0777     9.57     0.11    -0.81     0.16         2
 107395   0.0343     9.59     0.13    -0.34     0.11         1
 107424   0.0343     8.40     0.14    -1.64     0.17         2
 107454   0.0343     9.81     0.13    -0.36     0.07         1
 107488   0.0372     8.12     0.16    -1.05     0.18         1
 107503   0.0334     9.66     0.13    -0.29     0.05         1
 107509   0.0498    10.57     0.11     0.04     0.03         1
 107525   0.0343     8.83     0.13    -3.21     0.60        -9
 107528   0.0332    11.04     0.11    -0.79     0.35         2
 107529   0.0602     9.17     0.13    -0.75     0.13         1
 107531   0.0335    10.69     0.10    -1.54     0.38         2
 107548   0.0326     8.50     0.16    -1.58     0.19         1
 107549   0.0496     8.36     0.17    -1.05     0.20         1
 107583   0.0383     8.42     0.16    -1.27     0.11         1
 107594   0.0262     8.84     0.12    -0.67     0.05         1
 107606   0.0707     9.41     0.12    -0.36     0.08         1
 107618   0.0330     7.83     0.15    -1.07     0.28         1
 107640   0.0741    10.37     0.12    -0.70     0.60         2
 107641   0.0736    10.13     0.13     0.85     0.11         1
 107650   0.0288     9.78     0.13    -0.13     0.07         1
 107692   0.0695     8.89     0.14    -0.87     0.15         1
 107799   0.0431     9.50     0.13    -0.74     0.57         2
 107812   0.0635    10.48     0.11    -0.48     0.02         2
 107824   0.0434    10.35     0.12    -0.07     0.06         2
 107826   0.0435     9.11     0.13    -1.11     0.13         1
 107858   0.0694     9.51     0.12    -0.19     0.11         1
 107879   0.0271     7.60     0.17    -1.44     0.19         1
 107914   0.0798    10.40     0.12    -0.00     0.24         1
 107916   0.0350     8.37     0.14    -0.92     0.77         1
 116275   0.0630    10.20     0.12     0.36     0.15         1
 116300   0.0485    10.93     0.14    -0.38     0.75         2
 116305   0.0498     9.75     0.12    -0.40     0.14         1
 116308   0.0497    10.47     0.13     0.24     0.07         1
 116309   0.0626    10.82     0.12    -0.26     0.31         2
 116310   0.0633     9.51     0.12    -3.53     0.82         2
 116326   0.0293     8.32     0.14    -1.79     0.50         2
 116332   0.0488     9.35     0.13    -0.57     0.15         2
 116334   0.0483     9.81     0.11    -1.06     0.40         2
 116353   0.0448     8.99     0.13    -1.14     0.15         1
 116370   0.0486     8.89     0.11    -1.20     0.57         1
 116384   0.0448     8.43     0.14    -2.08     0.70         2
 116410   0.0736    10.25     0.12    -0.24     0.11         1
 116412   0.0638     9.37     0.13    -0.55     0.08         1
 116485   0.0740     8.94     0.09     0.08     0.10         1
 116529   0.0531     9.19     0.14    -1.56     0.58         2
 116688   0.0480     9.02     0.13    -1.27     0.47         1
 116743   0.0592     9.93     0.12    -0.20     0.11         1
 116765   0.0591     9.56     0.14    -2.06     0.71         2
 116893   0.0573    10.70     0.11     0.21     0.10         1
 116899   0.0578    10.48     0.11    -0.33     0.06         2
 116943   0.0786     9.66     0.12    -0.31     0.16         1
 116949   0.0764     9.78     0.10    -1.13     0.20         2
 117062   0.0181     8.24     0.14    -2.01     0.18         1
 117111   0.0630     9.57     0.13    -0.39     0.69         1
 117204   0.0465     8.83     0.16    -0.93     0.13         1
 117205   0.0634    10.40     0.11    -1.34     0.45         2
 117207   0.0273    11.16     0.12    -0.45     0.30         2
 117313   0.0758    10.55     0.10    -1.40     0.52         2
 117322   0.0772    10.56     0.11     0.05     0.12         2
 117326   0.0777     9.91     0.11    -1.42     0.51         2
 117373   0.0775    10.16     0.11    -0.04     0.16         1
 117383   0.0272     9.03     0.13    -1.04     0.16         1
 117403   0.0768    10.06     0.11    -1.64     0.48         2
 117446   0.0785    10.14     0.11    -0.38     0.26         1
 117472   0.0453     8.85     0.11    -1.78     0.58         1
 117482   0.0799     9.44     0.13    -1.20     0.65         1
 117484   0.0775    10.57     0.11    -1.02     0.47         2
 117486   0.0504     8.75     0.13    -0.77     0.10         1
 117519   0.0526     8.99     0.14    -0.70     0.23         1
 117577   0.0229     8.42     0.13    -1.03     0.11         1
 117601   0.0228     8.22     0.12    -1.09     0.13         1
 117833   0.0523     9.12     0.12    -0.81     0.14         1
 118005   0.0782    10.47     0.11    -0.22     0.15         2
 118064   0.0623     9.57     0.12    -0.32     0.09         1
 118077   0.0628     9.18     0.14    -0.38     0.07         1
 118082   0.0626    10.28     0.11    -0.68     0.27         2
 118107   0.0598     9.63     0.13    -0.42     0.11         1
 118211   0.0256    10.12     0.17    -0.13     0.18         1
 118213   0.0526    10.92     0.11    -0.26     0.31         2
 118214   0.0528     9.84     0.12    -0.37     0.33         2
 118215   0.0531     9.81     0.11    -1.27     0.51         2
 118216   0.0521    10.56     0.12    -1.15     0.47         2
 118219   0.0527    10.32     0.14    -1.18     0.49         2
 118280   0.0516     8.93     0.14    -1.27     0.54         1
 118425   0.0472     9.98     0.13    -0.30     0.11         1
 118602   0.0785     9.52     0.12    -0.19     0.12         1
 118671   0.0192     9.28     0.13    -0.21     0.12         1
 118703   0.0753    11.00     0.11    -1.45     0.43         2
 118716   0.0753     9.34     0.13    -0.90     0.16         2
 118722   0.0687     9.16     0.14    -0.57     0.16         1
 118730   0.0446     9.41     0.13    -0.43     0.14         1
 118764   0.0086     7.69     0.13    -2.19     0.07         1
 118806   0.0457     8.64     0.11    -0.58     0.10         1
 118938   0.0695     9.89     0.13    -0.51     0.23         2
 119004   0.0112     7.90     0.13    -1.59     0.12         1
 119011   0.0724     9.92     0.12     0.15     0.11         1
 119012   0.0734     9.48     0.13    -0.43     0.47         1
 119067   0.0734    10.04     0.14    -0.19     0.41         2
 119081   0.0716    10.25     0.11     0.06     0.17         2
 119166   0.0731     9.59     0.12    -0.16     0.13         1
 119203   0.0670     8.68     0.02     0.01     0.12         1
 122892   0.0429    10.08     0.11    -0.15     0.09         1
 122894   0.0414     9.32     0.13    -0.95     0.63         1
 122896   0.0415     9.35     0.13    -1.57     0.33         2
 122920   0.0423    10.78     0.11    -1.19     0.50         2
 122924   0.0419    10.13     0.10    -1.00     0.43         2
 122930   0.0422     9.51     0.11    -1.66     0.44         2
 122934   0.0411     9.40     0.11    -1.27     0.08         2
 122960   0.0424     8.90     0.12    -0.51     0.06         1
 122975   0.0291     8.49     0.14    -1.38     0.09         1
 122979   0.0792     9.63     0.11    -0.75     0.16         2
 122982   0.0417    10.32     0.13     0.29     0.05         1
 122988   0.0738    10.09     0.14     0.43     0.05         1
 122989   0.0737     9.78     0.13    -0.32     0.20         2
 123019   0.0736     8.80     0.15    -0.42     0.05         1
 123077   0.0426     8.72     0.13    -0.84     0.12         1
 123084   0.0201     8.28     0.13    -1.54     0.08         1
 123112   0.0480     9.49     0.12    -0.60     0.12         1
 123113   0.0752     9.20     0.13    -0.20     0.05         1
 123182   0.0258     8.02     0.12    -1.32     0.13         1
 123185   0.0600     9.53     0.11    -1.14     0.26         2
 123208   0.0596    10.97     0.12    -0.08     0.28         1
 123215   0.0525    10.42     0.12    -0.99     0.63         2
 123243   0.0567     8.66     0.14    -0.68     0.08         1
 123253   0.0532    11.07     0.10    -1.30     0.42         2
 123254   0.0529     9.65     0.12    -0.24     0.09         1
 123260   0.0199     8.35     0.13    -1.34     0.11         1
 123261   0.0538    10.51     0.11    -1.24     0.60         2
 123263   0.0532     9.56     0.12    -0.31     0.09         1
 123269   0.0568     9.35     0.13    -0.32     0.12         1
 123281   0.0777     9.51     0.12    -0.42     0.08         1
 123320   0.0434     9.65     0.13    -0.04     0.07         1
 123328   0.0552     9.18     0.12    -1.22     0.39         2
 123330   0.0532    10.47     0.11    -0.26     0.15         1
 123368   0.0442     8.69     0.14    -0.60     0.07         1
 123377   0.0441    10.40     0.12     0.43     0.17         1
 123408   0.0465     9.61     0.11     0.24     0.12         1
 123424   0.0629     9.76     0.11    -1.13     0.28         1
 123449   0.0766     9.50     0.13    -0.77     0.30         2
 123457   0.0439    10.80     0.11    -1.13     0.37         2
 123462   0.0470    10.41     0.11    -0.38     0.17         1
 123464   0.0465     9.03     0.13    -1.28     0.20         2
 123466   0.0465    10.81     0.12     0.72     0.14         2
 123467   0.0459     9.58     0.16    -0.64     0.60         2
 123469   0.0471     9.78     0.12     0.14     0.17         1
 123475   0.0438     9.38     0.12    -1.08     0.14         2
 123488   0.0760     9.33     0.13    -0.53     0.16         1
 123501   0.0517     9.88     0.12     0.08     0.14         1
 123511   0.0772     9.99     0.11    -0.37     0.22         2
 123580   0.0444     9.01     0.13    -1.96     0.56         1
 123598   0.0454    10.13     0.13    -0.02     0.12         1
 123599   0.0465     9.02     0.14    -0.56     0.13         1
 123641   0.0459     9.78     0.13    -0.42     0.09         1
 123643   0.0275     9.18     0.12    -0.64     0.14         1
 123648   0.0718     9.66     0.12    -0.31     0.12         1
 123651   0.0456     9.28     0.14    -0.39     0.16         1
 123652   0.0448     8.74     0.13    -0.97     0.18         1
 123687   0.0280     9.66     0.11    -1.73     0.18         2
 123690   0.0283     9.94     0.11    -2.29     0.34         2
 123691   0.0768    10.25     0.11     0.12     0.28         1
 123711   0.0289     8.53     0.14    -2.62     0.38         1
 123792   0.0594    10.18     0.12    -0.03     0.09         1
 123812   0.0598    10.13     0.12    -0.01     0.08         1
 123827   0.0243     8.01     0.15    -1.81     0.75         1
 123886   0.0728     9.71     0.12    -0.64     0.22         2
 123920   0.0449     8.78     0.13    -0.91     0.09         1
 123987   0.0129     9.51     0.12    -0.46     0.05         1
 123991   0.0777     9.71     0.12    -0.77     0.15         2
 124052   0.0757     9.69     0.12    -0.44     0.16         1
 124053   0.0637    10.07     0.11    -0.54     0.28         2
 124066   0.0797    10.14     0.11    -0.49     0.24         2
 124125   0.0629     9.88     0.11    -1.31     0.43         2
